anio,carrera,sexo,via_ingreso,matriculas
2024,IEMEC,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2024,IEMET,F,CAMBIO DE CARRERA,5
2024,IEMET,F,CUPO MÁS MUJERES CIENTÍFICAS (+MC),3
2024,IEMET,F,CUPO PAES,2
2024,IEMET,F,CUPO P.D.T.,1
2024,IEMET,F,CUPO P.S.U.,5
2024,IEMET,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2024,IEMET,F,TRASLADO DESDE OTRA INSTITUCIÓN,3
2024,IEMET,M,CAMBIO DE CARRERA,35
2024,IEMET,M,CUPO PACE,1
2024,IEMET,M,CUPO PAES,36
2024,IEMET,M,CUPO P.D.T.,5
2024,IEMET,M,CUPO P.S.U.,16
2024,IEMET,M,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,1
2024,IEMIN,F,CAMBIO DE CARRERA,21
2024,IEMIN,F,CUPO BEA,1
2024,IEMIN,F,CUPO MÁS MUJERES CIENTÍFICAS (+MC),6
2024,IEMIN,F,CUPO PACE,1
2024,IEMIN,F,CUPO PAES,16
2024,IEMIN,F,CUPO PARA MUJERES EN CIENCIA Y TECNOLOGÍA,1
2024,IEMIN,F,CUPO P.D.T.,9
2024,IEMIN,F,CUPO P.S.U.,12
2024,IEMIN,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,2
2024,IEMIN,F,P.A.A.,2
2024,IEMIN,F,PROSECUCION ESTUDIOS,1
2024,IEMIN,M,CAMBIO DE CARRERA,46
2024,IEMIN,M,CUPO PACE,3
2024,IEMIN,M,CUPO PAES,57
2024,IEMIN,M,CUPO PAES - REPOSTULACIÓN,1
2024,IEMIN,M,CUPO P.D.T.,20
2024,IEMIN,M,CUPO P.D.T. - REPOSTULACIÓN,1
2024,IEMIN,M,CUPO P.S.U.,41
2024,IEMIN,M,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,1
2024,IEMIN,M,OTROS,1
2024,IEMIN,M,P.A.A.,1
2024,IEQUIM,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,IEQUIM,F,CAMBIO DE CARRERA,18
2024,IEQUIM,F,CAMBIO DE PLAN DE ESTUDIOS,5
2024,IEQUIM,F,CUPO PAES,9
2024,IEQUIM,F,CUPO PAES - REPOSTULACIÓN,2
2024,IEQUIM,F,CUPO P.D.T.,6
2024,IEQUIM,F,CUPO P.S.U.,21
2024,IEQUIM,F,INGRESO ESPECIAL VESPERTINO,10
2024,IEQUIM,F,PROSECUCION ESTUDIOS,8
2024,IEQUIM,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2024,IEQUIM,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,IEQUIM,M,CAMBIO DE CARRERA,18
2024,IEQUIM,M,CAMBIO DE PLAN DE ESTUDIOS,3
2024,IEQUIM,M,CUPO PAES,15
2024,IEQUIM,M,CUPO PAES - REPOSTULACIÓN,6
2024,IEQUIM,M,CUPO P.D.T.,4
2024,IEQUIM,M,CUPO P.S.U.,27
2024,IEQUIM,M,INGRESO ESPECIAL VESPERTINO,8
2024,IEQUIM,M,PROSECUCION ESTUDIOS,17
2024,INGAGRO,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,INGAGRO,F,CAMBIO DE CARRERA,1
2024,INGAGRO,F,CAMBIO DE PLAN DE ESTUDIOS,4
2024,INGAGRO,F,CONTINUIDAD BACHILLER,2
2024,INGAGRO,F,CUPO PACE,1
2024,INGAGRO,F,CUPO PAES,15
2024,INGAGRO,F,CUPO P.D.T.,4
2024,INGAGRO,F,CUPO P.D.T. - REPOSTULACIÓN,1
2024,INGAGRO,F,CUPO P.S.U.,22
2024,INGAGRO,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2024,INGAGRO,M,CAMBIO DE CARRERA,6
2024,INGAGRO,M,CAMBIO DE PLAN DE ESTUDIOS,3
2024,INGAGRO,M,CONTINUIDAD BACHILLER,1
2024,INGAGRO,M,CUPO ACADEMIA EMTP-FACTEC,1
2024,INGAGRO,M,CUPO PAES,19
2024,INGAGRO,M,CUPO PAES - REPOSTULACIÓN,2
2024,INGAGRO,M,CUPO P.D.T.,13
2024,INGAGRO,M,CUPO P.S.U.,27
2024,INGAL,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2024,INGAL,F,CAMBIO DE CARRERA,8
2024,INGAL,F,CUPO ACADEMIA EMTP-FACTEC,3
2024,INGAL,F,CUPO DEPORTISTA DESTACADO,1
2024,INGAL,F,CUPO PAES,24
2024,INGAL,F,CUPO PAES - REPOSTULACIÓN,1
2024,INGAL,F,CUPO P.D.T.,22
2024,INGAL,F,CUPO P.S.U.,45
2024,INGAL,F,CUPO RANKING 850,1
2024,INGAL,F,PROSECUCION ESTUDIOS,1
2024,INGAL,M,CAMBIO DE CARRERA,5
2024,INGAL,M,CONTINUIDAD BACHILLER,1
2024,INGAL,M,CUPO PAES,12
2024,INGAL,M,CUPO PAES - REPOSTULACIÓN,1
2024,INGAL,M,CUPO P.D.T.,8
2024,INGAL,M,CUPO P.S.U.,14
2024,INGAL,M,CUPO RANKING 850,1
2024,INGAL,M,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2024,INGAMB,F,CAMBIO DE CARRERA,1
2024,INGAMB,F,CONTINUIDAD BACHILLER,2
2024,INGAMB,F,CUPO DEPORTISTA DESTACADO,1
2024,INGAMB,F,CUPO OFICIO DEMRE,1
2024,INGAMB,F,CUPO PACE,1
2024,INGAMB,F,CUPO P.S.U.,39
2024,INGAMB,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2024,INGAMB,M,CAMBIO DE CARRERA,1
2024,INGAMB,M,CUPO DEPORTISTA DESTACADO,1
2024,INGAMB,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2024,INGAMB,M,CUPO P.S.U.,27
2024,INGBIO,F,CAMBIO DE CARRERA,1
2024,INGBIO,F,CONTINUIDAD BACHILLER,2
2024,INGBIO,F,CUPO BEA,1
2024,INGBIO,F,CUPO PACE,1
2024,INGBIO,F,CUPO P.S.U.,25
2024,INGBIO,M,CAMBIO DE CARRERA,1
2024,INGBIO,M,CUPO BEA,3
2024,INGBIO,M,CUPO PACE,1
2024,INGBIO,M,CUPO P.S.U.,24
2024,INGBIO,M,OTROS,1
2024,INGCO,F,ALUMNO VISITANTE POR RESOLUCIÓN,13
2024,INGCO,F,CAMBIO DE CARRERA,9
2024,INGCO,F,CONTINUIDAD BACHILLER,6
2024,INGCO,F,CUPO BEA,22
2024,INGCO,F,CUPO DEPORTISTA DESTACADO,3
2024,INGCO,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,2
2024,INGCO,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,2
2024,INGCO,F,CUPO OFICIO DEMRE,1
2024,INGCO,F,CUPO PACE,29
2024,INGCO,F,CUPO PAES,290
2024,INGCO,F,CUPO P.D.T.,264
2024,INGCO,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2024,INGCO,F,CUPO P.S.U.,186
2024,INGCO,F,CUPO RANKING 850,1
2024,INGCO,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2024,INGCO,F,INGRESO ESPECIAL VESPERTINO,5
2024,INGCO,F,PROSECUCION ESTUDIOS,113
2024,INGCO,F,TRASLADO DESDE OTRA INSTITUCIÓN,6
2024,INGCO,M,ALUMNO VISITANTE POR RESOLUCIÓN,9
2024,INGCO,M,CAMBIO DE CARRERA,13
2024,INGCO,M,CONTINUIDAD BACHILLER,10
2024,INGCO,M,CUPO BEA,10
2024,INGCO,M,CUPO DEPORTISTA DESTACADO,4
2024,INGCO,M,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,2
2024,INGCO,M,CUPO OFICIO DEMRE,1
2024,INGCO,M,CUPO PACE,12
2024,INGCO,M,CUPO PAES,340
2024,INGCO,M,CUPO P.D.T.,297
2024,INGCO,M,CUPO P.S.U.,181
2024,INGCO,M,CUPO TALENTO USACH,1
2024,INGCO,M,INGRESO ESPECIAL VESPERTINO,13
2024,INGCO,M,PROSECUCION ESTUDIOS,122
2024,INGCO,M,TRASLADO DESDE OTRA INSTITUCIÓN,7
2024,INGEST,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,INGEST,F,CAMBIO DE CARRERA,10
2024,INGEST,F,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2024,INGEST,F,CUPO PAES,18
2024,INGEST,F,CUPO PARA MUJERES EN CIENCIA Y TECNOLOGÍA,1
2024,INGEST,F,CUPO P.D.T.,18
2024,INGEST,F,CUPO P.S.U.,32
2024,INGEST,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2024,INGEST,F,PROSECUCION ESTUDIOS,1
2024,INGEST,M,CAMBIO DE CARRERA,10
2024,INGEST,M,CUPO HIJO DE FUNCIONARIO,1
2024,INGEST,M,CUPO PAES,36
2024,INGEST,M,CUPO P.D.T.,35
2024,INGEST,M,CUPO P.S.U.,33
2024,INGEST,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2024,INGFI,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,INGFI,F,CAMBIO DE CARRERA,1
2024,INGFI,F,CUPO MÁS MUJERES CIENTÍFICAS (+MC),2
2024,INGFI,F,CUPO PAES,13
2024,INGFI,F,CUPO P.D.T.,13
2024,INGFI,F,CUPO P.S.U.,30
2024,INGFI,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,INGFI,M,CAMBIO DE CARRERA,3
2024,INGFI,M,CONTINUIDAD BACHILLER,2
2024,INGFI,M,CUPO DEPORTISTA DESTACADO,1
2024,INGFI,M,CUPO EXPLORA - TALENTO CIENTIFICO,1
2024,INGFI,M,CUPO HIJO DE FUNCIONARIO,1
2024,INGFI,M,CUPO OFICIO DEMRE,1
2024,INGFI,M,CUPO PACE,2
2024,INGFI,M,CUPO PAES,56
2024,INGFI,M,CUPO PAES - REPOSTULACIÓN,1
2024,INGFI,M,CUPO P.D.T.,56
2024,INGFI,M,CUPO P.S.U.,71
2024,INGFI,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2024,INGFI,N,CUPO PAES,1
2024,INGMA,F,CONTINUIDAD BACHILLER,1
2024,INGMA,F,CUPO PAES,14
2024,INGMA,F,CUPO P.D.T.,5
2024,INGMA,F,CUPO P.S.U.,17
2024,INGMA,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,INGMA,M,CAMBIO DE CARRERA,3
2024,INGMA,M,CONTINUIDAD BACHILLER,1
2024,INGMA,M,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2024,INGMA,M,CUPO DEPORTISTA DESTACADO,1
2024,INGMA,M,CUPO PAES,42
2024,INGMA,M,CUPO P.D.T.,26
2024,INGMA,M,CUPO P.D.T. - REPOSTULACIÓN,2
2024,INGMA,M,CUPO P.S.U.,49
2024,INGMA,M,OTROS,2
2024,INGMA,M,PROSECUCION ESTUDIOS,1
2024,KINE,F,CAMBIO DE CARRERA,4
2024,KINE,F,CONTINUIDAD BACHILLER,16
2024,KINE,F,CUPO BEA,15
2024,KINE,F,CUPO DEPORTISTA DESTACADO,5
2024,KINE,F,CUPO HIJO DE FUNCIONARIO,1
2024,KINE,F,CUPO PACE,16
2024,KINE,F,CUPO PACE – REPOSTULACIÓN,1
2024,KINE,F,CUPO PAES,43
2024,KINE,F,CUPO P.D.T.,45
2024,KINE,F,CUPO P.S.U.,40
2024,KINE,F,CUPO PUEBLOS INDIGENAS,1
2024,KINE,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,KINE,M,CAMBIO DE CARRERA,10
2024,KINE,M,CONTINUIDAD BACHILLER,5
2024,KINE,M,CUPO BEA,6
2024,KINE,M,CUPO DEPORTISTA DESTACADO,1
2024,KINE,M,CUPO PACE,1
2024,KINE,M,CUPO PAES,31
2024,KINE,M,CUPO P.D.T.,36
2024,KINE,M,CUPO P.S.U.,22
2024,KINE,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2024,LAT,F,CAMBIO DE CARRERA,5
2024,LAT,F,CONTINUIDAD BACHILLER,15
2024,LAT,F,CUPO ARTÍSTICO CULTURAL DESTACADO,2
2024,LAT,F,CUPO BEA,10
2024,LAT,F,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2024,LAT,F,CUPO DEPORTISTA DESTACADO,4
2024,LAT,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2024,LAT,F,CUPO HIJO DE FUNCIONARIO,2
2024,LAT,F,CUPO PACE,11
2024,LAT,F,CUPO PAES,60
2024,LAT,F,CUPO P.D.T.,45
2024,LAT,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,3
2024,LAT,F,CUPO P.S.U.,25
2024,LAT,F,CUPO PUEBLOS INDIGENAS,2
2024,LAT,F,TRASLADO DESDE OTRA INSTITUCIÓN,2
2024,LAT,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,LAT,M,CAMBIO DE CARRERA,2
2024,LAT,M,CONTINUIDAD BACHILLER,8
2024,LAT,M,CUPO ARTÍSTICO CULTURAL DESTACADO,1
2024,LAT,M,CUPO BEA,5
2024,LAT,M,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2024,LAT,M,CUPO HIJO DE FUNCIONARIO,2
2024,LAT,M,CUPO PACE,1
2024,LAT,M,CUPO PAES,16
2024,LAT,M,CUPO P.D.T.,20
2024,LAT,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2024,LAT,M,CUPO P.S.U.,7
2024,LAT,M,CUPO PUEBLOS INDIGENAS,2
2024,LAT,M,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,5
2024,LAT,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2024,LAT,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2024,LCC,F,CAMBIO DE CARRERA,1
2024,LCC,F,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2024,LCC,F,CUPO MÁS MUJERES CIENTÍFICAS (+MC),2
2024,LCC,F,CUPO PACE,1
2024,LCC,F,CUPO PAES,13
2024,LCC,F,CUPO P.D.T.,8
2024,LCC,F,CUPO P.S.U.,9
2024,LCC,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2024,LCC,F,PROGRAMA ESPECIAL DE REGULARIZACION,1
2024,LCC,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2024,LCC,M,CAMBIO DE CARRERA,5
2024,LCC,M,CONTINUIDAD BACHILLER,1
2024,LCC,M,CUPO PACE,3
2024,LCC,M,CUPO PACE – REPOSTULACIÓN,1
2024,LCC,M,CUPO PAES,59
2024,LCC,M,CUPO P.D.T.,45
2024,LCC,M,CUPO P.S.U.,35
2024,LCC,M,INGRESO ESPECIAL PROMEDIO PSU,1
2024,LCC,M,PROGRAMA ESPECIAL DE REGULARIZACION,4
2024,LEB,F,CAMBIO DE CARRERA,13
2024,LEB,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2024,LEB,F,CONTINUIDAD BACHILLER,7
2024,LEB,F,CUPO BEA,7
2024,LEB,F,CUPO DEPORTISTA DESTACADO,2
2024,LEB,F,CUPO EXPLORA - TALENTO CIENTIFICO,1
2024,LEB,F,CUPO HIJO DE FUNCIONARIO,1
2024,LEB,F,CUPO MÁS MUJERES CIENTÍFICAS (+MC),4
2024,LEB,F,CUPO PACE,11
2024,LEB,F,CUPO PAES,36
2024,LEB,F,CUPO P.D.T.,42
2024,LEB,F,CUPO P.S.U.,36
2024,LEB,F,TRASLADO DESDE OTRA INSTITUCIÓN,4
2024,LEB,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,LEB,M,CAMBIO DE CARRERA,6
2024,LEB,M,CONTINUIDAD BACHILLER,3
2024,LEB,M,CUPO BEA,5
2024,LEB,M,CUPO PACE,1
2024,LEB,M,CUPO PAES,33
2024,LEB,M,CUPO P.D.T.,27
2024,LEB,M,CUPO P.S.U.,17
2024,LEB,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2024,LEE,F,ALUMNO VISITANTE POR RESOLUCIÓN,10
2024,LEE,F,CAMBIO DE CARRERA,2
2024,LEE,F,CAMBIO DE PLAN DE ESTUDIOS,1
2024,LEE,F,CONTINUIDAD BACHILLER,5
2024,LEE,F,CUPO BEA,4
2024,LEE,F,CUPO DEPORTISTA DESTACADO,1
2024,LEE,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2024,LEE,F,CUPO PACE,8
2024,LEE,F,CUPO PAES,62
2024,LEE,F,CUPO P.D.T.,61
2024,LEE,F,CUPO P.S.U.,36
2024,LEE,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2024,LEE,M,ALUMNO VISITANTE POR RESOLUCIÓN,4
2024,LEE,M,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2024,LEE,M,CUPO BEA,1
2024,LEE,M,CUPO HIJO DE FUNCIONARIO,1
2024,LEE,M,CUPO PAES,18
2024,LEE,M,CUPO P.D.T.,22
2024,LEE,M,CUPO P.S.U.,13
2024,LEE,M,CUPO PUEBLOS INDIGENAS,1
2024,LEE,M,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2024,LEE,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2024,LICAFENDEP,F,CAMBIO DE CARRERA,6
2024,LICAFENDEP,F,CAMBIO DE PLAN DE ESTUDIOS,4
2024,LICAFENDEP,F,CUPO DEPORTISTA DESTACADO,4
2024,LICAFENDEP,F,CUPO PAES,14
2024,LICAFENDEP,F,CUPO P.D.T.,8
2024,LICAFENDEP,F,CUPO P.D.T. - REPOSTULACIÓN,1
2024,LICAFENDEP,F,CUPO P.S.U.,2
2024,LICAFENDEP,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2024,LICAFENDEP,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2024,LICAFENDEP,M,CAMBIO DE CARRERA,9
2024,LICAFENDEP,M,CAMBIO DE PLAN DE ESTUDIOS,9
2024,LICAFENDEP,M,CONTINUIDAD BACHILLER,1
2024,LICAFENDEP,M,CUPO DEPORTISTA DESTACADO,4
2024,LICAFENDEP,M,CUPO PACE,2
2024,LICAFENDEP,M,CUPO PAES,55
2024,LICAFENDEP,M,CUPO P.D.T.,32
2024,LICAFENDEP,M,CUPO P.S.U.,16
2024,LICAFENDEP,M,PROSECUCION ESTUDIOS,9
2024,LICAFTERAP,F,CAMBIO DE CARRERA,1
2024,LICAFTERAP,F,CONTINUIDAD BACHILLER,1
2024,LICAFTERAP,F,CUPO DEPORTISTA DESTACADO,1
2024,LICAFTERAP,F,CUPO PACE,3
2024,LICAFTERAP,F,CUPO PAES,15
2024,LICAFTERAP,F,CUPO P.D.T.,4
2024,LICAFTERAP,F,CUPO P.D.T. - REPOSTULACIÓN,1
2024,LICAFTERAP,F,CUPO P.S.U.,7
2024,LICAFTERAP,F,INGRESO ESPECIAL PAA / PSU / PDT / PAES,1
2024,LICAFTERAP,F,PROSECUCION ESTUDIOS,2
2024,LICAFTERAP,M,CAMBIO DE CARRERA,1
2024,LICAFTERAP,M,CONTINUIDAD BACHILLER,2
2024,LICAFTERAP,M,CUPO PACE,2
2024,LICAFTERAP,M,CUPO PAES,29
2024,LICAFTERAP,M,CUPO P.D.T.,15
2024,LICAFTERAP,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2024,LICAFTERAP,M,CUPO P.S.U.,5
2024,LICAFTERAP,M,OTROS,1
2024,LICAFTERAP,M,PROSECUCION ESTUDIOS,6
2024,LICAFTERAP,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2024,LQC,F,CAMBIO DE CARRERA,4
2024,LQC,F,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2024,LQC,F,CUPO BEA,1
2024,LQC,F,CUPO MÁS MUJERES CIENTÍFICAS (+MC),3
2024,LQC,F,CUPO PACE – REPOSTULACIÓN,1
2024,LQC,F,CUPO PAES,24
2024,LQC,F,CUPO P.D.T.,10
2024,LQC,F,CUPO P.S.U.,27
2024,LQC,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,3
2024,LQC,F,INGRESO ESPECIAL PROMEDIO PSU,1
2024,LQC,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,LQC,M,CONTINUIDAD BACHILLER,1
2024,LQC,M,CUPO PACE,1
2024,LQC,M,CUPO PAES,17
2024,LQC,M,CUPO P.D.T.,9
2024,LQC,M,CUPO P.S.U.,19
2024,LQC,M,CUPO PUEBLOS INDIGENAS,1
2024,LQC,M,INGRESO ESPECIAL PAA / PSU / PDT / PAES,1
2024,LQC,M,PROSECUCION ESTUDIOS,1
2024,MED,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,MED,F,CAMBIO DE CARRERA,7
2024,MED,F,CAMBIO DE CARRERA POR VOCACIÓN,2
2024,MED,F,CONTINUIDAD BACHILLER,53
2024,MED,F,CUPO ARTÍSTICO CULTURAL DESTACADO,1
2024,MED,F,CUPO BEA,3
2024,MED,F,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),8
2024,MED,F,CUPO CONVENIO COLEGIOS,1
2024,MED,F,CUPO DEPORTISTA DESTACADO,11
2024,MED,F,CUPO HIJO DE FUNCIONARIO,6
2024,MED,F,CUPO OFICIO DEMRE,1
2024,MED,F,CUPO PACE,19
2024,MED,F,CUPO PAES,62
2024,MED,F,CUPO P.D.T.,70
2024,MED,F,CUPO P.S.U.,114
2024,MED,F,CUPO PUEBLOS INDIGENAS,7
2024,MED,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,5
2024,MED,F,OTROS,1
2024,MED,F,PROSECUCION ESTUDIOS,4
2024,MED,F,TRASLADO DESDE OTRA INSTITUCIÓN,4
2024,MED,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2024,MED,M,CAMBIO DE PLAN DE ESTUDIOS,1
2024,MED,M,CONTINUIDAD BACHILLER,23
2024,MED,M,CUPO BEA,8
2024,MED,M,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),3
2024,MED,M,CUPO CONVENIO COLEGIOS,1
2024,MED,M,CUPO DEPORTISTA DESTACADO,2
2024,MED,M,CUPO HIJO DE FUNCIONARIO,6
2024,MED,M,CUPO PACE,1
2024,MED,M,CUPO PAES,37
2024,MED,M,CUPO P.D.T.,35
2024,MED,M,CUPO P.S.U.,50
2024,MED,M,CUPO PUEBLOS INDIGENAS,4
2024,MED,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2024,MED,M,OTROS,1
2024,MED,M,PROSECUCION ESTUDIOS,4
2024,MED,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2024,OBP,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,OBP,F,CAMBIO DE CARRERA,8
2024,OBP,F,CAMBIO DE CARRERA POR VOCACIÓN,2
2024,OBP,F,CAMBIO DE PLAN DE ESTUDIOS,1
2024,OBP,F,CONTINUIDAD BACHILLER,55
2024,OBP,F,CUPO BEA,25
2024,OBP,F,CUPO CONVENIO COLEGIOS,1
2024,OBP,F,CUPO DEPORTISTA DESTACADO,4
2024,OBP,F,CUPO HIJO DE FUNCIONARIO,1
2024,OBP,F,CUPO PACE,16
2024,OBP,F,CUPO PAES,82
2024,OBP,F,CUPO P.D.T.,69
2024,OBP,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2024,OBP,F,CUPO P.S.U.,104
2024,OBP,F,CUPO PUEBLOS INDIGENAS,1
2024,OBP,F,TRASLADO DESDE OTRA INSTITUCIÓN,2
2024,OBP,M,CAMBIO DE CARRERA,1
2024,OBP,M,CUPO PAES,3
2024,OBP,M,CUPO P.D.T.,5
2024,OBP,M,CUPO P.S.U.,10
2024,OBP,M,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,3
2024,PEDCAST,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2024,PEDCAST,F,CAMBIO DE CARRERA,1
2024,PEDCAST,F,CONTINUIDAD BACHILLER,4
2024,PEDCAST,F,CUPO BEA,3
2024,PEDCAST,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,3
2024,PEDCAST,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2024,PEDCAST,F,CUPO PACE,2
2024,PEDCAST,F,CUPO PAES,70
2024,PEDCAST,F,CUPO P.D.T.,57
2024,PEDCAST,F,CUPO P.S.U.,46
2024,PEDCAST,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2024,PEDCAST,M,CAMBIO DE CARRERA POR VOCACIÓN,1
2024,PEDCAST,M,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,2
2024,PEDCAST,M,CUPO PACE,1
2024,PEDCAST,M,CUPO PAES,23
2024,PEDCAST,M,CUPO P.D.T.,18
2024,PEDCAST,M,CUPO P.D.T. - REPOSTULACIÓN,1
2024,PEDCAST,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2024,PEDCAST,M,CUPO P.S.U.,17
2024,PEDCAST,M,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,2
2024,PEDCAST,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2024,PEDEDFIS,F,CUPO BEA,1
2024,PEDEDFIS,F,CUPO DEPORTISTA DESTACADO,2
2024,PEDEDFIS,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2024,PEDEDFIS,F,CUPO PAES,24
2024,PEDEDFIS,F,CUPO P.D.T.,13
2024,PEDEDFIS,F,CUPO P.S.U.,8
2024,PEDEDFIS,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,2
2024,PEDEDFIS,M,CAMBIO DE CARRERA,1
2024,PEDEDFIS,M,CAMBIO DE PLAN DE ESTUDIOS,1
2024,PEDEDFIS,M,CUPO BEA,1
2024,PEDEDFIS,M,CUPO PACE,7
2024,PEDEDFIS,M,CUPO PAES,46
2024,PEDEDFIS,M,CUPO P.D.T.,25
2024,PEDEDFIS,M,CUPO P.S.U.,14
2024,PEDEGB,F,ALUMNO VISITANTE POR RESOLUCIÓN,4
2024,PEDEGB,F,CAMBIO DE CARRERA,8
2024,PEDEGB,F,CONTINUIDAD BACHILLER,7
2024,PEDEGB,F,CUPO ARTÍSTICO CULTURAL DESTACADO,1
2024,PEDEGB,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,2
2024,PEDEGB,F,CUPO PACE,2
2024,PEDEGB,F,CUPO PAES,68
2024,PEDEGB,F,CUPO P.D.T.,44
2024,PEDEGB,F,CUPO P.S.U.,28
2024,PEDEGB,F,CUPO PUEBLOS INDIGENAS,1
2024,PEDEGB,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2024,PEDEGB,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2024,PEDEGB,M,CONTINUIDAD BACHILLER,1
2024,PEDEGB,M,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2024,PEDEGB,M,CUPO PAES,9
2024,PEDEGB,M,CUPO P.D.T.,4
